#    L    TT             EE             BB             TE             PP             TP             EP          
  1654    0.26768E+00    0.18916E+02    0.00000E+00    0.95490E+00    0.12139E-08    0.10493E-05    0.17581E-06
  1655    0.27927E+00    0.18821E+02    0.00000E+00    0.94548E+00    0.12121E-08    0.10464E-05    0.17526E-06
  1656    0.28452E+00    0.18724E+02    0.00000E+00    0.93453E+00    0.12103E-08    0.10434E-05    0.17463E-06
  1657    0.27667E+00    0.18626E+02    0.00000E+00    0.92353E+00    0.12085E-08    0.10403E-05    0.17393E-06
  1658    0.28607E+00    0.18525E+02    0.00000E+00    0.91173E+00    0.12067E-08    0.10372E-05    0.17316E-06
  1659    0.29110E+00    0.18423E+02    0.00000E+00    0.90058E+00    0.12049E-08    0.10340E-05    0.17232E-06
  1660    0.28496E+00    0.18320E+02    0.00000E+00    0.88933E+00    0.12032E-08    0.10308E-05    0.17142E-06
  1661    0.29060E+00    0.18214E+02    0.00000E+00    0.87722E+00    0.12014E-08    0.10275E-05    0.17045E-06
  1662    0.28637E+00    0.18108E+02    0.00000E+00    0.86498E+00    0.11996E-08    0.10242E-05    0.16942E-06
  1663    0.28779E+00    0.18000E+02    0.00000E+00    0.85407E+00    0.11978E-08    0.10208E-05    0.16833E-06
  1664    0.28065E+00    0.17890E+02    0.00000E+00    0.84300E+00    0.11961E-08    0.10174E-05    0.16718E-06
  1665    0.28044E+00    0.17779E+02    0.00000E+00    0.83174E+00    0.11943E-08    0.10140E-05    0.16598E-06
  1666    0.28041E+00    0.17667E+02    0.00000E+00    0.81954E+00    0.11926E-08    0.10105E-05    0.16473E-06
  1667    0.27375E+00    0.17553E+02    0.00000E+00    0.80935E+00    0.11908E-08    0.10070E-05    0.16342E-06
  1668    0.27598E+00    0.17438E+02    0.00000E+00    0.79818E+00    0.11891E-08    0.10035E-05    0.16207E-06
  1669    0.27290E+00    0.17323E+02    0.00000E+00    0.78825E+00    0.11873E-08    0.99997E-06    0.16067E-06
  1670    0.26515E+00    0.17205E+02    0.00000E+00    0.77879E+00    0.11856E-08    0.99644E-06    0.15923E-06
  1671    0.26823E+00    0.17086E+02    0.00000E+00    0.76830E+00    0.11838E-08    0.99290E-06    0.15774E-06
  1672    0.26794E+00    0.16967E+02    0.00000E+00    0.75900E+00    0.11821E-08    0.98936E-06    0.15622E-06
  1673    0.25750E+00    0.16845E+02    0.00000E+00    0.75013E+00    0.11803E-08    0.98582E-06    0.15466E-06
  1674    0.25985E+00    0.16724E+02    0.00000E+00    0.74166E+00    0.11786E-08    0.98229E-06    0.15307E-06
  1675    0.24591E+00    0.16601E+02    0.00000E+00    0.73358E+00    0.11769E-08    0.97878E-06    0.15144E-06
  1676    0.24606E+00    0.16477E+02    0.00000E+00    0.72589E+00    0.11751E-08    0.97529E-06    0.14978E-06
  1677    0.24608E+00    0.16353E+02    0.00000E+00    0.71854E+00    0.11734E-08    0.97182E-06    0.14810E-06
  1678    0.23177E+00    0.16226E+02    0.00000E+00    0.71154E+00    0.11717E-08    0.96838E-06    0.14639E-06
  1679    0.22606E+00    0.16100E+02    0.00000E+00    0.70487E+00    0.11700E-08    0.96497E-06    0.14465E-06
  1680    0.22217E+00    0.15973E+02    0.00000E+00    0.69925E+00    0.11683E-08    0.96160E-06    0.14290E-06
  1681    0.22075E+00    0.15844E+02    0.00000E+00    0.69392E+00    0.11665E-08    0.95827E-06    0.14112E-06
  1682    0.20759E+00    0.15716E+02    0.00000E+00    0.68737E+00    0.11648E-08    0.95499E-06    0.13933E-06
  1683    0.20563E+00    0.15587E+02    0.00000E+00    0.68257E+00    0.11631E-08    0.95176E-06    0.13752E-06
  1684    0.20066E+00    0.15457E+02    0.00000E+00    0.67727E+00    0.11614E-08    0.94858E-06    0.13571E-06
  1685    0.20076E+00    0.15326E+02    0.00000E+00    0.67220E+00    0.11597E-08    0.94547E-06    0.13388E-06
  1686    0.19915E+00    0.15196E+02    0.00000E+00    0.66882E+00    0.11580E-08    0.94243E-06    0.13204E-06
  1687    0.18904E+00    0.15064E+02    0.00000E+00    0.66489E+00    0.11563E-08    0.93945E-06    0.13020E-06
  1688    0.19338E+00    0.14932E+02    0.00000E+00    0.66039E+00    0.11546E-08    0.93655E-06    0.12836E-06
  1689    0.18309E+00    0.14801E+02    0.00000E+00    0.65753E+00    0.11529E-08    0.93373E-06    0.12651E-06
  1690    0.17369E+00    0.14668E+02    0.00000E+00    0.65407E+00    0.11513E-08    0.93100E-06    0.12467E-06
  1691    0.17325E+00    0.14536E+02    0.00000E+00    0.65000E+00    0.11496E-08    0.92835E-06    0.12283E-06
  1692    0.17499E+00    0.14402E+02    0.00000E+00    0.64677E+00    0.11479E-08    0.92580E-06    0.12100E-06
  1693    0.17214E+00    0.14269E+02    0.00000E+00    0.64364E+00    0.11462E-08    0.92335E-06    0.11917E-06
  1694    0.16533E+00    0.14136E+02    0.00000E+00    0.63909E+00    0.11445E-08    0.92100E-06    0.11735E-06
  1695    0.17009E+00    0.14002E+02    0.00000E+00    0.63609E+00    0.11429E-08    0.91876E-06    0.11555E-06
  1696    0.17219E+00    0.13869E+02    0.00000E+00    0.63165E+00    0.11412E-08    0.91663E-06    0.11376E-06
  1697    0.16487E+00    0.13735E+02    0.00000E+00    0.62723E+00    0.11395E-08    0.91462E-06    0.11199E-06
  1698    0.17104E+00    0.13602E+02    0.00000E+00    0.62207E+00    0.11379E-08    0.91273E-06    0.11024E-06
  1699    0.17652E+00    0.13469E+02    0.00000E+00    0.61765E+00    0.11362E-08    0.91097E-06    0.10851E-06
  1700    0.18195E+00    0.13334E+02    0.00000E+00    0.61172E+00    0.11345E-08    0.90934E-06    0.10680E-06
  1701    0.18048E+00    0.13202E+02    0.00000E+00    0.60577E+00    0.11329E-08    0.90785E-06    0.10512E-06
  1702    0.19478E+00    0.13068E+02    0.00000E+00    0.59915E+00    0.11312E-08    0.90649E-06    0.10346E-06
  1703    0.20289E+00    0.12936E+02    0.00000E+00    0.59126E+00    0.11296E-08    0.90525E-06    0.10183E-06
  1704    0.21254E+00    0.12803E+02    0.00000E+00    0.58371E+00    0.11279E-08    0.90413E-06    0.10022E-06
  1705    0.22406E+00    0.12671E+02    0.00000E+00    0.57587E+00    0.11263E-08    0.90313E-06    0.98627E-07
  1706    0.23033E+00    0.12538E+02    0.00000E+00    0.56786E+00    0.11246E-08    0.90223E-06    0.97054E-07
  1707    0.24653E+00    0.12406E+02    0.00000E+00    0.55834E+00    0.11230E-08    0.90144E-06    0.95500E-07
  1708    0.25812E+00    0.12275E+02    0.00000E+00    0.54965E+00    0.11214E-08    0.90075E-06    0.93961E-07
  1709    0.27284E+00    0.12145E+02    0.00000E+00    0.54043E+00    0.11197E-08    0.90014E-06    0.92438E-07
  1710    0.28358E+00    0.12016E+02    0.00000E+00    0.53155E+00    0.11181E-08    0.89963E-06    0.90928E-07
  1711    0.29066E+00    0.11887E+02    0.00000E+00    0.52313E+00    0.11165E-08    0.89919E-06    0.89429E-07
  1712    0.30926E+00    0.11758E+02    0.00000E+00    0.51382E+00    0.11148E-08    0.89883E-06    0.87942E-07
  1713    0.31740E+00    0.11630E+02    0.00000E+00    0.50447E+00    0.11132E-08    0.89854E-06    0.86463E-07
  1714    0.32284E+00    0.11503E+02    0.00000E+00    0.49597E+00    0.11116E-08    0.89832E-06    0.84993E-07
  1715    0.32588E+00    0.11376E+02    0.00000E+00    0.48620E+00    0.11100E-08    0.89815E-06    0.83528E-07
  1716    0.34170E+00    0.11250E+02    0.00000E+00    0.47752E+00    0.11084E-08    0.89803E-06    0.82069E-07
  1717    0.34834E+00    0.11125E+02    0.00000E+00    0.46857E+00    0.11067E-08    0.89796E-06    0.80613E-07
  1718    0.34612E+00    0.11001E+02    0.00000E+00    0.45947E+00    0.11051E-08    0.89794E-06    0.79159E-07
  1719    0.35019E+00    0.10878E+02    0.00000E+00    0.45109E+00    0.11035E-08    0.89794E-06    0.77707E-07
  1720    0.36090E+00    0.10756E+02    0.00000E+00    0.44207E+00    0.11019E-08    0.89798E-06    0.76253E-07
  1721    0.36368E+00    0.10635E+02    0.00000E+00    0.43403E+00    0.11003E-08    0.89805E-06    0.74797E-07
  1722    0.37373E+00    0.10514E+02    0.00000E+00    0.42559E+00    0.10987E-08    0.89813E-06    0.73338E-07
  1723    0.37649E+00    0.10395E+02    0.00000E+00    0.41763E+00    0.10971E-08    0.89823E-06    0.71874E-07
  1724    0.37229E+00    0.10277E+02    0.00000E+00    0.40953E+00    0.10955E-08    0.89834E-06    0.70404E-07
  1725    0.36887E+00    0.10160E+02    0.00000E+00    0.40215E+00    0.10939E-08    0.89844E-06    0.68926E-07
  1726    0.36655E+00    0.10044E+02    0.00000E+00    0.39415E+00    0.10924E-08    0.89855E-06    0.67438E-07
  1727    0.36564E+00    0.99287E+01    0.00000E+00    0.38712E+00    0.10908E-08    0.89864E-06    0.65941E-07
  1728    0.35904E+00    0.98164E+01    0.00000E+00    0.37970E+00    0.10892E-08    0.89873E-06    0.64431E-07
  1729    0.36192E+00    0.97047E+01    0.00000E+00    0.37277E+00    0.10876E-08    0.89879E-06    0.62908E-07
  1730    0.34488E+00    0.95935E+01    0.00000E+00    0.36719E+00    0.10860E-08    0.89883E-06    0.61370E-07
  1731    0.33796E+00    0.94836E+01    0.00000E+00    0.36012E+00    0.10845E-08    0.89883E-06    0.59817E-07
  1732    0.32661E+00    0.93750E+01    0.00000E+00    0.35465E+00    0.10829E-08    0.89880E-06    0.58245E-07
  1733    0.31858E+00    0.92685E+01    0.00000E+00    0.34868E+00    0.10813E-08    0.89873E-06    0.56655E-07
  1734    0.30676E+00    0.91626E+01    0.00000E+00    0.34307E+00    0.10797E-08    0.89861E-06    0.55044E-07
  1735    0.29146E+00    0.90587E+01    0.00000E+00    0.33870E+00    0.10782E-08    0.89843E-06    0.53412E-07
  1736    0.28043E+00    0.89553E+01    0.00000E+00    0.33271E+00    0.10766E-08    0.89820E-06    0.51756E-07
  1737    0.26657E+00    0.88548E+01    0.00000E+00    0.32821E+00    0.10751E-08    0.89790E-06    0.50076E-07
  1738    0.25018E+00    0.87549E+01    0.00000E+00    0.32383E+00    0.10735E-08    0.89754E-06    0.48370E-07
  1739    0.24645E+00    0.86570E+01    0.00000E+00    0.31896E+00    0.10720E-08    0.89709E-06    0.46636E-07
  1740    0.22597E+00    0.85604E+01    0.00000E+00    0.31445E+00    0.10704E-08    0.89657E-06    0.44874E-07
  1741    0.22620E+00    0.84651E+01    0.00000E+00    0.31119E+00    0.10689E-08    0.89596E-06    0.43081E-07
  1742    0.21033E+00    0.83719E+01    0.00000E+00    0.30632E+00    0.10673E-08    0.89526E-06    0.41257E-07
  1743    0.20094E+00    0.82800E+01    0.00000E+00    0.30294E+00    0.10658E-08    0.89446E-06    0.39400E-07
  1744    0.19094E+00    0.81902E+01    0.00000E+00    0.29895E+00    0.10642E-08    0.89355E-06    0.37508E-07
  1745    0.18064E+00    0.81009E+01    0.00000E+00    0.29522E+00    0.10627E-08    0.89254E-06    0.35581E-07
  1746    0.17035E+00    0.80145E+01    0.00000E+00    0.29186E+00    0.10611E-08    0.89141E-06    0.33616E-07
  1747    0.16782E+00    0.79301E+01    0.00000E+00    0.28826E+00    0.10596E-08    0.89016E-06    0.31613E-07
  1748    0.15852E+00    0.78478E+01    0.00000E+00    0.28455E+00    0.10581E-08    0.88878E-06    0.29570E-07
  1749    0.15018E+00    0.77661E+01    0.00000E+00    0.28234E+00    0.10566E-08    0.88728E-06    0.27485E-07
  1750    0.14313E+00    0.76864E+01    0.00000E+00    0.27877E+00    0.10550E-08    0.88563E-06    0.25357E-07
  1751    0.13760E+00    0.76081E+01    0.00000E+00    0.27473E+00    0.10535E-08    0.88385E-06    0.23186E-07
  1752    0.14089E+00    0.75311E+01    0.00000E+00    0.27256E+00    0.10520E-08    0.88193E-06    0.20973E-07
  1753    0.14539E+00    0.74554E+01    0.00000E+00    0.26869E+00    0.10505E-08    0.87988E-06    0.18722E-07
  1754    0.15090E+00    0.73825E+01    0.00000E+00    0.26547E+00    0.10489E-08    0.87770E-06    0.16435E-07
  1755    0.15722E+00    0.73122E+01    0.00000E+00    0.26230E+00    0.10474E-08    0.87540E-06    0.14114E-07
  1756    0.17158E+00    0.72428E+01    0.00000E+00    0.25931E+00    0.10459E-08    0.87299E-06    0.11764E-07
  1757    0.17892E+00    0.71753E+01    0.00000E+00    0.25587E+00    0.10444E-08    0.87046E-06    0.93865E-08
  1758    0.17905E+00    0.71096E+01    0.00000E+00    0.25214E+00    0.10429E-08    0.86784E-06    0.69843E-08
  1759    0.19405E+00    0.70458E+01    0.00000E+00    0.24823E+00    0.10414E-08    0.86511E-06    0.45603E-08
  1760    0.20145E+00    0.69841E+01    0.00000E+00    0.24502E+00    0.10399E-08    0.86230E-06    0.21175E-08
  1761    0.20846E+00    0.69242E+01    0.00000E+00    0.24116E+00    0.10384E-08    0.85940E-06   -0.34148E-09
  1762    0.21489E+00    0.68662E+01    0.00000E+00    0.23753E+00    0.10369E-08    0.85641E-06   -0.28137E-08
  1763    0.22797E+00    0.68102E+01    0.00000E+00    0.23424E+00    0.10354E-08    0.85335E-06   -0.52963E-08
  1764    0.24751E+00    0.67563E+01    0.00000E+00    0.22995E+00    0.10339E-08    0.85022E-06   -0.77866E-08
  1765    0.25102E+00    0.67041E+01    0.00000E+00    0.22629E+00    0.10324E-08    0.84703E-06   -0.10282E-07
  1766    0.26058E+00    0.66539E+01    0.00000E+00    0.22188E+00    0.10310E-08    0.84378E-06   -0.12779E-07
  1767    0.26857E+00    0.66055E+01    0.00000E+00    0.21835E+00    0.10295E-08    0.84047E-06   -0.15275E-07
  1768    0.27480E+00    0.65592E+01    0.00000E+00    0.21435E+00    0.10280E-08    0.83712E-06   -0.17768E-07
  1769    0.28649E+00    0.65147E+01    0.00000E+00    0.20926E+00    0.10265E-08    0.83372E-06   -0.20254E-07
  1770    0.28858E+00    0.64721E+01    0.00000E+00    0.20544E+00    0.10250E-08    0.83029E-06   -0.22731E-07
  1771    0.29574E+00    0.64316E+01    0.00000E+00    0.20081E+00    0.10236E-08    0.82683E-06   -0.25196E-07
  1772    0.30777E+00    0.63929E+01    0.00000E+00    0.19548E+00    0.10221E-08    0.82334E-06   -0.27646E-07
  1773    0.30218E+00    0.63561E+01    0.00000E+00    0.19181E+00    0.10206E-08    0.81984E-06   -0.30078E-07
  1774    0.30849E+00    0.63214E+01    0.00000E+00    0.18624E+00    0.10192E-08    0.81631E-06   -0.32490E-07
  1775    0.31165E+00    0.62885E+01    0.00000E+00    0.18111E+00    0.10177E-08    0.81279E-06   -0.34878E-07
  1776    0.31888E+00    0.62575E+01    0.00000E+00    0.17655E+00    0.10162E-08    0.80925E-06   -0.37240E-07
  1777    0.30770E+00    0.62286E+01    0.00000E+00    0.17048E+00    0.10148E-08    0.80572E-06   -0.39573E-07
  1778    0.30763E+00    0.62014E+01    0.00000E+00    0.16525E+00    0.10133E-08    0.80220E-06   -0.41875E-07
  1779    0.30360E+00    0.61763E+01    0.00000E+00    0.15950E+00    0.10119E-08    0.79870E-06   -0.44141E-07
  1780    0.30286E+00    0.61530E+01    0.00000E+00    0.15411E+00    0.10104E-08    0.79521E-06   -0.46370E-07
  1781    0.30521E+00    0.61317E+01    0.00000E+00    0.14848E+00    0.10090E-08    0.79175E-06   -0.48559E-07
  1782    0.28815E+00    0.61122E+01    0.00000E+00    0.14272E+00    0.10075E-08    0.78831E-06   -0.50705E-07
  1783    0.28121E+00    0.60946E+01    0.00000E+00    0.13697E+00    0.10061E-08    0.78492E-06   -0.52805E-07
  1784    0.28418E+00    0.60789E+01    0.00000E+00    0.13211E+00    0.10046E-08    0.78157E-06   -0.54857E-07
  1785    0.27459E+00    0.60651E+01    0.00000E+00    0.12605E+00    0.10032E-08    0.77826E-06   -0.56856E-07
  1786    0.26709E+00    0.60531E+01    0.00000E+00    0.12038E+00    0.10017E-08    0.77501E-06   -0.58802E-07
  1787    0.26148E+00    0.60430E+01    0.00000E+00    0.11526E+00    0.10003E-08    0.77181E-06   -0.60690E-07
  1788    0.25757E+00    0.60347E+01    0.00000E+00    0.10857E+00    0.99888E-09    0.76868E-06   -0.62518E-07
  1789    0.24772E+00    0.60283E+01    0.00000E+00    0.10343E+00    0.99745E-09    0.76562E-06   -0.64284E-07
  1790    0.23175E+00    0.60236E+01    0.00000E+00    0.97738E-01    0.99602E-09    0.76264E-06   -0.65983E-07
  1791    0.22431E+00    0.60207E+01    0.00000E+00    0.91623E-01    0.99460E-09    0.75974E-06   -0.67615E-07
  1792    0.21777E+00    0.60197E+01    0.00000E+00    0.86703E-01    0.99317E-09    0.75692E-06   -0.69175E-07
  1793    0.19707E+00    0.60204E+01    0.00000E+00    0.81625E-01    0.99175E-09    0.75420E-06   -0.70661E-07
  1794    0.19174E+00    0.60228E+01    0.00000E+00    0.76519E-01    0.99033E-09    0.75157E-06   -0.72070E-07
  1795    0.18672E+00    0.60271E+01    0.00000E+00    0.71518E-01    0.98892E-09    0.74905E-06   -0.73399E-07
  1796    0.15209E+00    0.60330E+01    0.00000E+00    0.67495E-01    0.98750E-09    0.74663E-06   -0.74646E-07
  1797    0.15452E+00    0.60406E+01    0.00000E+00    0.63097E-01    0.98609E-09    0.74433E-06   -0.75808E-07
  1798    0.14180E+00    0.60498E+01    0.00000E+00    0.59941E-01    0.98468E-09    0.74216E-06   -0.76881E-07
  1799    0.12859E+00    0.60609E+01    0.00000E+00    0.56672E-01    0.98327E-09    0.74010E-06   -0.77863E-07
  1800    0.12213E+00    0.60736E+01    0.00000E+00    0.53422E-01    0.98187E-09    0.73818E-06   -0.78752E-07
  1801    0.12219E+00    0.60878E+01    0.00000E+00    0.51345E-01    0.98047E-09    0.73639E-06   -0.79545E-07
  1802    0.12837E+00    0.61036E+01    0.00000E+00    0.49295E-01    0.97907E-09    0.73474E-06   -0.80245E-07
  1803    0.12541E+00    0.61211E+01    0.00000E+00    0.47150E-01    0.97767E-09    0.73322E-06   -0.80857E-07
  1804    0.11289E+00    0.61400E+01    0.00000E+00    0.46346E-01    0.97627E-09    0.73181E-06   -0.81383E-07
  1805    0.10526E+00    0.61606E+01    0.00000E+00    0.45349E-01    0.97488E-09    0.73053E-06   -0.81828E-07
  1806    0.10953E+00    0.61828E+01    0.00000E+00    0.44631E-01    0.97349E-09    0.72936E-06   -0.82196E-07
  1807    0.10299E+00    0.62065E+01    0.00000E+00    0.43993E-01    0.97210E-09    0.72831E-06   -0.82491E-07
  1808    0.10009E+00    0.62314E+01    0.00000E+00    0.43684E-01    0.97071E-09    0.72736E-06   -0.82716E-07
  1809    0.10041E+00    0.62578E+01    0.00000E+00    0.43359E-01    0.96933E-09    0.72651E-06   -0.82875E-07
  1810    0.10353E+00    0.62857E+01    0.00000E+00    0.43042E-01    0.96794E-09    0.72576E-06   -0.82973E-07
  1811    0.94195E-01    0.63150E+01    0.00000E+00    0.42835E-01    0.96656E-09    0.72510E-06   -0.83012E-07
  1812    0.94260E-01    0.63457E+01    0.00000E+00    0.42464E-01    0.96519E-09    0.72453E-06   -0.82998E-07
  1813    0.95884E-01    0.63777E+01    0.00000E+00    0.42105E-01    0.96381E-09    0.72404E-06   -0.82933E-07
  1814    0.91224E-01    0.64111E+01    0.00000E+00    0.41634E-01    0.96244E-09    0.72364E-06   -0.82822E-07
  1815    0.94721E-01    0.64457E+01    0.00000E+00    0.41076E-01    0.96106E-09    0.72330E-06   -0.82669E-07
  1816    0.98531E-01    0.64816E+01    0.00000E+00    0.40235E-01    0.95970E-09    0.72304E-06   -0.82477E-07
  1817    0.94810E-01    0.65187E+01    0.00000E+00    0.39433E-01    0.95833E-09    0.72285E-06   -0.82251E-07
  1818    0.90570E-01    0.65571E+01    0.00000E+00    0.38399E-01    0.95696E-09    0.72272E-06   -0.81993E-07
  1819    0.70540E-01    0.65968E+01    0.00000E+00    0.37083E-01    0.95560E-09    0.72265E-06   -0.81709E-07
  1820    0.71446E-01    0.66374E+01    0.00000E+00    0.35585E-01    0.95424E-09    0.72263E-06   -0.81401E-07
  1821    0.78015E-01    0.66793E+01    0.00000E+00    0.33858E-01    0.95288E-09    0.72265E-06   -0.81074E-07
  1822    0.74975E-01    0.67222E+01    0.00000E+00    0.31851E-01    0.95153E-09    0.72273E-06   -0.80732E-07
  1823    0.99053E-01    0.67662E+01    0.00000E+00    0.29591E-01    0.95018E-09    0.72284E-06   -0.80378E-07
  1824    0.97834E-01    0.68110E+01    0.00000E+00    0.27177E-01    0.94882E-09    0.72299E-06   -0.80017E-07
  1825    0.10062E+00    0.68568E+01    0.00000E+00    0.24339E-01    0.94747E-09    0.72317E-06   -0.79652E-07
  1826    0.99554E-01    0.69044E+01    0.00000E+00    0.21323E-01    0.94613E-09    0.72338E-06   -0.79287E-07
  1827    0.10909E+00    0.69525E+01    0.00000E+00    0.18082E-01    0.94478E-09    0.72360E-06   -0.78926E-07
  1828    0.10653E+00    0.70015E+01    0.00000E+00    0.14492E-01    0.94344E-09    0.72385E-06   -0.78573E-07
  1829    0.10630E+00    0.70506E+01    0.00000E+00    0.10727E-01    0.94210E-09    0.72411E-06   -0.78231E-07
  1830    0.10800E+00    0.71020E+01    0.00000E+00    0.67392E-02    0.94076E-09    0.72438E-06   -0.77905E-07
  1831    0.11120E+00    0.71534E+01    0.00000E+00    0.24794E-02    0.93942E-09    0.72466E-06   -0.77599E-07
  1832    0.10807E+00    0.72057E+01    0.00000E+00   -0.20270E-02    0.93809E-09    0.72493E-06   -0.77316E-07
  1833    0.11304E+00    0.72588E+01    0.00000E+00   -0.66057E-02    0.93676E-09    0.72520E-06   -0.77060E-07
  1834    0.11828E+00    0.73121E+01    0.00000E+00   -0.11603E-01    0.93543E-09    0.72547E-06   -0.76835E-07
  1835    0.11593E+00    0.73669E+01    0.00000E+00   -0.16473E-01    0.93410E-09    0.72572E-06   -0.76645E-07
  1836    0.11301E+00    0.74233E+01    0.00000E+00   -0.21710E-01    0.93278E-09    0.72595E-06   -0.76494E-07
  1837    0.11653E+00    0.74783E+01    0.00000E+00   -0.26991E-01    0.93145E-09    0.72616E-06   -0.76386E-07
  1838    0.11865E+00    0.75349E+01    0.00000E+00   -0.32440E-01    0.93013E-09    0.72635E-06   -0.76324E-07
  1839    0.11153E+00    0.75924E+01    0.00000E+00   -0.37883E-01    0.92881E-09    0.72650E-06   -0.76313E-07
  1840    0.11703E+00    0.76492E+01    0.00000E+00   -0.43442E-01    0.92749E-09    0.72662E-06   -0.76355E-07
  1841    0.11988E+00    0.77076E+01    0.00000E+00   -0.48944E-01    0.92618E-09    0.72670E-06   -0.76456E-07
  1842    0.11967E+00    0.77662E+01    0.00000E+00   -0.54437E-01    0.92487E-09    0.72674E-06   -0.76619E-07
  1843    0.11598E+00    0.78249E+01    0.00000E+00   -0.59895E-01    0.92356E-09    0.72673E-06   -0.76848E-07
  1844    0.11583E+00    0.78844E+01    0.00000E+00   -0.65145E-01    0.92225E-09    0.72666E-06   -0.77147E-07
  1845    0.13364E+00    0.79441E+01    0.00000E+00   -0.70309E-01    0.92094E-09    0.72654E-06   -0.77519E-07
  1846    0.12445E+00    0.80046E+01    0.00000E+00   -0.75140E-01    0.91964E-09    0.72636E-06   -0.77969E-07
  1847    0.12497E+00    0.80653E+01    0.00000E+00   -0.79909E-01    0.91833E-09    0.72612E-06   -0.78500E-07
  1848    0.11994E+00    0.81261E+01    0.00000E+00   -0.84218E-01    0.91703E-09    0.72580E-06   -0.79116E-07
  1849    0.11636E+00    0.81870E+01    0.00000E+00   -0.88191E-01    0.91573E-09    0.72541E-06   -0.79821E-07
  1850    0.11382E+00    0.82481E+01    0.00000E+00   -0.91729E-01    0.91444E-09    0.72494E-06   -0.80620E-07
  1851    0.89652E-01    0.83101E+01    0.00000E+00   -0.94822E-01    0.91314E-09    0.72438E-06   -0.81514E-07
  1852    0.95595E-01    0.83729E+01    0.00000E+00   -0.97534E-01    0.91185E-09    0.72375E-06   -0.82501E-07
  1853    0.79423E-01    0.84344E+01    0.00000E+00   -0.99797E-01    0.91056E-09    0.72304E-06   -0.83577E-07
  1854    0.70623E-01    0.84961E+01    0.00000E+00   -0.10184E+00    0.90927E-09    0.72225E-06   -0.84740E-07
  1855    0.61539E-01    0.85571E+01    0.00000E+00   -0.10352E+00    0.90799E-09    0.72140E-06   -0.85984E-07
  1856    0.59373E-01    0.86191E+01    0.00000E+00   -0.10484E+00    0.90670E-09    0.72047E-06   -0.87307E-07
  1857    0.49042E-01    0.86819E+01    0.00000E+00   -0.10603E+00    0.90542E-09    0.71948E-06   -0.88704E-07
  1858    0.37746E-01    0.87434E+01    0.00000E+00   -0.10703E+00    0.90414E-09    0.71843E-06   -0.90173E-07
  1859    0.32686E-01    0.88057E+01    0.00000E+00   -0.10799E+00    0.90286E-09    0.71731E-06   -0.91709E-07
  1860    0.18780E-01    0.88667E+01    0.00000E+00   -0.10868E+00    0.90159E-09    0.71614E-06   -0.93308E-07
  1861    0.18085E-01    0.89286E+01    0.00000E+00   -0.10943E+00    0.90031E-09    0.71492E-06   -0.94968E-07
  1862    0.15518E-01    0.89899E+01    0.00000E+00   -0.10999E+00    0.89904E-09    0.71364E-06   -0.96683E-07
  1863   -0.40062E-02    0.90514E+01    0.00000E+00   -0.11047E+00    0.89777E-09    0.71232E-06   -0.98452E-07
  1864   -0.35714E-02    0.91137E+01    0.00000E+00   -0.11101E+00    0.89650E-09    0.71095E-06   -0.10027E-06
  1865   -0.13119E-01    0.91747E+01    0.00000E+00   -0.11154E+00    0.89524E-09    0.70953E-06   -0.10213E-06
  1866   -0.10589E-01    0.92351E+01    0.00000E+00   -0.11215E+00    0.89397E-09    0.70808E-06   -0.10404E-06
  1867   -0.25925E-01    0.92956E+01    0.00000E+00   -0.11262E+00    0.89271E-09    0.70660E-06   -0.10598E-06
  1868   -0.29638E-01    0.93555E+01    0.00000E+00   -0.11332E+00    0.89145E-09    0.70507E-06   -0.10795E-06
  1869   -0.29384E-01    0.94148E+01    0.00000E+00   -0.11396E+00    0.89019E-09    0.70352E-06   -0.10996E-06
  1870   -0.32819E-01    0.94742E+01    0.00000E+00   -0.11486E+00    0.88894E-09    0.70194E-06   -0.11199E-06
  1871   -0.40169E-01    0.95338E+01    0.00000E+00   -0.11570E+00    0.88768E-09    0.70034E-06   -0.11405E-06
  1872   -0.36805E-01    0.95920E+01    0.00000E+00   -0.11681E+00    0.88643E-09    0.69871E-06   -0.11612E-06
  1873   -0.37811E-01    0.96504E+01    0.00000E+00   -0.11796E+00    0.88518E-09    0.69707E-06   -0.11822E-06
  1874   -0.35985E-01    0.97074E+01    0.00000E+00   -0.11931E+00    0.88393E-09    0.69541E-06   -0.12032E-06
  1875   -0.31555E-01    0.97646E+01    0.00000E+00   -0.12078E+00    0.88269E-09    0.69374E-06   -0.12243E-06
  1876   -0.32174E-01    0.98211E+01    0.00000E+00   -0.12232E+00    0.88144E-09    0.69205E-06   -0.12455E-06
  1877   -0.30644E-01    0.98771E+01    0.00000E+00   -0.12407E+00    0.88020E-09    0.69036E-06   -0.12666E-06
  1878   -0.34617E-01    0.99317E+01    0.00000E+00   -0.12597E+00    0.87896E-09    0.68867E-06   -0.12878E-06
  1879   -0.29466E-01    0.99857E+01    0.00000E+00   -0.12787E+00    0.87772E-09    0.68697E-06   -0.13089E-06
  1880   -0.22845E-01    0.10039E+02    0.00000E+00   -0.13008E+00    0.87649E-09    0.68528E-06   -0.13299E-06
  1881   -0.14981E-01    0.10092E+02    0.00000E+00   -0.13231E+00    0.87525E-09    0.68359E-06   -0.13507E-06
  1882   -0.13529E-01    0.10145E+02    0.00000E+00   -0.13463E+00    0.87402E-09    0.68190E-06   -0.13714E-06
