#    L    TT             EE             TE             PP             TP          
  1652    0.26008E+00    0.19100E+02    0.97521E+00    0.56754E+05    0.18047E+02
  1653    0.26398E+00    0.19008E+02    0.96654E+00    0.56670E+05    0.18000E+02
  1654    0.26768E+00    0.18916E+02    0.95490E+00    0.56587E+05    0.17952E+02
  1655    0.27927E+00    0.18821E+02    0.94548E+00    0.56503E+05    0.17902E+02
  1656    0.28452E+00    0.18724E+02    0.93453E+00    0.56420E+05    0.17852E+02
  1657    0.27667E+00    0.18626E+02    0.92353E+00    0.56337E+05    0.17799E+02
  1658    0.28607E+00    0.18525E+02    0.91173E+00    0.56254E+05    0.17746E+02
  1659    0.29110E+00    0.18423E+02    0.90058E+00    0.56171E+05    0.17692E+02
  1660    0.28496E+00    0.18320E+02    0.88933E+00    0.56088E+05    0.17637E+02
  1661    0.29060E+00    0.18214E+02    0.87722E+00    0.56006E+05    0.17580E+02
  1662    0.28637E+00    0.18108E+02    0.86498E+00    0.55923E+05    0.17523E+02
  1663    0.28779E+00    0.18000E+02    0.85407E+00    0.55841E+05    0.17466E+02
  1664    0.28065E+00    0.17890E+02    0.84300E+00    0.55759E+05    0.17407E+02
  1665    0.28044E+00    0.17779E+02    0.83174E+00    0.55676E+05    0.17349E+02
  1666    0.28041E+00    0.17667E+02    0.81954E+00    0.55595E+05    0.17289E+02
  1667    0.27375E+00    0.17553E+02    0.80935E+00    0.55513E+05    0.17229E+02
  1668    0.27598E+00    0.17438E+02    0.79818E+00    0.55431E+05    0.17169E+02
  1669    0.27290E+00    0.17323E+02    0.78825E+00    0.55350E+05    0.17109E+02
  1670    0.26515E+00    0.17205E+02    0.77879E+00    0.55268E+05    0.17048E+02
  1671    0.26823E+00    0.17086E+02    0.76830E+00    0.55187E+05    0.16988E+02
  1672    0.26794E+00    0.16967E+02    0.75900E+00    0.55106E+05    0.16927E+02
  1673    0.25750E+00    0.16845E+02    0.75013E+00    0.55025E+05    0.16867E+02
  1674    0.25985E+00    0.16724E+02    0.74166E+00    0.54944E+05    0.16807E+02
  1675    0.24591E+00    0.16601E+02    0.73358E+00    0.54864E+05    0.16746E+02
  1676    0.24606E+00    0.16477E+02    0.72589E+00    0.54783E+05    0.16687E+02
  1677    0.24608E+00    0.16353E+02    0.71854E+00    0.54703E+05    0.16627E+02
  1678    0.23177E+00    0.16226E+02    0.71154E+00    0.54622E+05    0.16568E+02
  1679    0.22606E+00    0.16100E+02    0.70487E+00    0.54542E+05    0.16510E+02
  1680    0.22217E+00    0.15973E+02    0.69925E+00    0.54462E+05    0.16452E+02
  1681    0.22075E+00    0.15844E+02    0.69392E+00    0.54382E+05    0.16396E+02
  1682    0.20759E+00    0.15716E+02    0.68737E+00    0.54303E+05    0.16339E+02
  1683    0.20563E+00    0.15587E+02    0.68257E+00    0.54223E+05    0.16284E+02
  1684    0.20066E+00    0.15457E+02    0.67727E+00    0.54144E+05    0.16230E+02
  1685    0.20076E+00    0.15326E+02    0.67220E+00    0.54064E+05    0.16177E+02
  1686    0.19915E+00    0.15196E+02    0.66882E+00    0.53985E+05    0.16125E+02
  1687    0.18904E+00    0.15064E+02    0.66489E+00    0.53906E+05    0.16074E+02
  1688    0.19338E+00    0.14932E+02    0.66039E+00    0.53827E+05    0.16024E+02
  1689    0.18309E+00    0.14801E+02    0.65753E+00    0.53748E+05    0.15976E+02
  1690    0.17369E+00    0.14668E+02    0.65407E+00    0.53670E+05    0.15929E+02
  1691    0.17325E+00    0.14536E+02    0.65000E+00    0.53591E+05    0.15884E+02
  1692    0.17499E+00    0.14402E+02    0.64677E+00    0.53513E+05    0.15840E+02
  1693    0.17214E+00    0.14269E+02    0.64364E+00    0.53435E+05    0.15798E+02
  1694    0.16533E+00    0.14136E+02    0.63909E+00    0.53357E+05    0.15758E+02
  1695    0.17009E+00    0.14002E+02    0.63609E+00    0.53279E+05    0.15720E+02
  1696    0.17219E+00    0.13869E+02    0.63165E+00    0.53201E+05    0.15683E+02
  1697    0.16487E+00    0.13735E+02    0.62723E+00    0.53123E+05    0.15649E+02
  1698    0.17104E+00    0.13602E+02    0.62207E+00    0.53045E+05    0.15617E+02
  1699    0.17652E+00    0.13469E+02    0.61765E+00    0.52968E+05    0.15586E+02
  1700    0.18195E+00    0.13334E+02    0.61172E+00    0.52891E+05    0.15559E+02
  1701    0.18048E+00    0.13202E+02    0.60577E+00    0.52813E+05    0.15533E+02
  1702    0.19478E+00    0.13068E+02    0.59915E+00    0.52736E+05    0.15510E+02
  1703    0.20289E+00    0.12936E+02    0.59126E+00    0.52659E+05    0.15489E+02
  1704    0.21254E+00    0.12803E+02    0.58371E+00    0.52583E+05    0.15469E+02
  1705    0.22406E+00    0.12671E+02    0.57587E+00    0.52506E+05    0.15452E+02
  1706    0.23033E+00    0.12538E+02    0.56786E+00    0.52429E+05    0.15437E+02
  1707    0.24653E+00    0.12406E+02    0.55834E+00    0.52353E+05    0.15423E+02
  1708    0.25812E+00    0.12275E+02    0.54965E+00    0.52277E+05    0.15412E+02
  1709    0.27284E+00    0.12145E+02    0.54043E+00    0.52201E+05    0.15401E+02
  1710    0.28358E+00    0.12016E+02    0.53155E+00    0.52125E+05    0.15392E+02
  1711    0.29066E+00    0.11887E+02    0.52313E+00    0.52049E+05    0.15385E+02
  1712    0.30926E+00    0.11758E+02    0.51382E+00    0.51973E+05    0.15379E+02
  1713    0.31740E+00    0.11630E+02    0.50447E+00    0.51897E+05    0.15374E+02
  1714    0.32284E+00    0.11503E+02    0.49597E+00    0.51822E+05    0.15370E+02
  1715    0.32588E+00    0.11376E+02    0.48620E+00    0.51746E+05    0.15367E+02
  1716    0.34170E+00    0.11250E+02    0.47752E+00    0.51671E+05    0.15365E+02
  1717    0.34834E+00    0.11125E+02    0.46857E+00    0.51596E+05    0.15364E+02
  1718    0.34612E+00    0.11001E+02    0.45947E+00    0.51521E+05    0.15364E+02
  1719    0.35019E+00    0.10878E+02    0.45109E+00    0.51446E+05    0.15364E+02
  1720    0.36090E+00    0.10756E+02    0.44207E+00    0.51371E+05    0.15364E+02
  1721    0.36368E+00    0.10635E+02    0.43403E+00    0.51297E+05    0.15366E+02
  1722    0.37373E+00    0.10514E+02    0.42559E+00    0.51222E+05    0.15367E+02
  1723    0.37649E+00    0.10395E+02    0.41763E+00    0.51148E+05    0.15369E+02
  1724    0.37229E+00    0.10277E+02    0.40953E+00    0.51074E+05    0.15370E+02
  1725    0.36887E+00    0.10160E+02    0.40215E+00    0.50999E+05    0.15372E+02
  1726    0.36655E+00    0.10044E+02    0.39415E+00    0.50925E+05    0.15374E+02
  1727    0.36564E+00    0.99287E+01    0.38712E+00    0.50851E+05    0.15376E+02
  1728    0.35904E+00    0.98164E+01    0.37970E+00    0.50778E+05    0.15377E+02
  1729    0.36192E+00    0.97047E+01    0.37277E+00    0.50704E+05    0.15378E+02
  1730    0.34488E+00    0.95935E+01    0.36719E+00    0.50631E+05    0.15379E+02
  1731    0.33796E+00    0.94836E+01    0.36012E+00    0.50557E+05    0.15379E+02
  1732    0.32661E+00    0.93750E+01    0.35465E+00    0.50484E+05    0.15378E+02
  1733    0.31858E+00    0.92685E+01    0.34868E+00    0.50411E+05    0.15377E+02
  1734    0.30676E+00    0.91626E+01    0.34307E+00    0.50338E+05    0.15375E+02
  1735    0.29146E+00    0.90587E+01    0.33870E+00    0.50265E+05    0.15372E+02
  1736    0.28043E+00    0.89553E+01    0.33271E+00    0.50192E+05    0.15368E+02
  1737    0.26657E+00    0.88548E+01    0.32821E+00    0.50119E+05    0.15363E+02
  1738    0.25018E+00    0.87549E+01    0.32383E+00    0.50047E+05    0.15357E+02
  1739    0.24645E+00    0.86570E+01    0.31896E+00    0.49974E+05    0.15349E+02
  1740    0.22597E+00    0.85604E+01    0.31445E+00    0.49902E+05    0.15340E+02
  1741    0.22620E+00    0.84651E+01    0.31119E+00    0.49830E+05    0.15330E+02
  1742    0.21033E+00    0.83719E+01    0.30632E+00    0.49758E+05    0.15318E+02
  1743    0.20094E+00    0.82800E+01    0.30294E+00    0.49686E+05    0.15304E+02
  1744    0.19094E+00    0.81902E+01    0.29895E+00    0.49614E+05    0.15289E+02
  1745    0.18064E+00    0.81009E+01    0.29522E+00    0.49542E+05    0.15271E+02
  1746    0.17035E+00    0.80145E+01    0.29186E+00    0.49471E+05    0.15252E+02
  1747    0.16782E+00    0.79301E+01    0.28826E+00    0.49399E+05    0.15231E+02
  1748    0.15852E+00    0.78478E+01    0.28455E+00    0.49328E+05    0.15207E+02
  1749    0.15018E+00    0.77661E+01    0.28234E+00    0.49257E+05    0.15181E+02
  1750    0.14313E+00    0.76864E+01    0.27877E+00    0.49186E+05    0.15153E+02
  1751    0.13760E+00    0.76081E+01    0.27473E+00    0.49115E+05    0.15123E+02
  1752    0.14089E+00    0.75311E+01    0.27256E+00    0.49044E+05    0.15090E+02
  1753    0.14539E+00    0.74554E+01    0.26869E+00    0.48973E+05    0.15055E+02
  1754    0.15090E+00    0.73825E+01    0.26547E+00    0.48903E+05    0.15018E+02
  1755    0.15722E+00    0.73122E+01    0.26230E+00    0.48832E+05    0.14978E+02
  1756    0.17158E+00    0.72428E+01    0.25931E+00    0.48762E+05    0.14937E+02
  1757    0.17892E+00    0.71753E+01    0.25587E+00    0.48691E+05    0.14894E+02
  1758    0.17905E+00    0.71096E+01    0.25214E+00    0.48621E+05    0.14849E+02
  1759    0.19405E+00    0.70458E+01    0.24823E+00    0.48551E+05    0.14802E+02
  1760    0.20145E+00    0.69841E+01    0.24502E+00    0.48481E+05    0.14754E+02
  1761    0.20846E+00    0.69242E+01    0.24116E+00    0.48411E+05    0.14704E+02
  1762    0.21489E+00    0.68662E+01    0.23753E+00    0.48342E+05    0.14653E+02
  1763    0.22797E+00    0.68102E+01    0.23424E+00    0.48272E+05    0.14601E+02
  1764    0.24751E+00    0.67563E+01    0.22995E+00    0.48203E+05    0.14548E+02
  1765    0.25102E+00    0.67041E+01    0.22629E+00    0.48133E+05    0.14493E+02
  1766    0.26058E+00    0.66539E+01    0.22188E+00    0.48064E+05    0.14437E+02
  1767    0.26857E+00    0.66055E+01    0.21835E+00    0.47995E+05    0.14381E+02
  1768    0.27480E+00    0.65592E+01    0.21435E+00    0.47926E+05    0.14323E+02
  1769    0.28649E+00    0.65147E+01    0.20926E+00    0.47857E+05    0.14265E+02
  1770    0.28858E+00    0.64721E+01    0.20544E+00    0.47788E+05    0.14207E+02
  1771    0.29574E+00    0.64316E+01    0.20081E+00    0.47720E+05    0.14147E+02
  1772    0.30777E+00    0.63929E+01    0.19548E+00    0.47651E+05    0.14088E+02
  1773    0.30218E+00    0.63561E+01    0.19181E+00    0.47583E+05    0.14028E+02
  1774    0.30849E+00    0.63214E+01    0.18624E+00    0.47514E+05    0.13967E+02
  1775    0.31165E+00    0.62885E+01    0.18111E+00    0.47446E+05    0.13907E+02
  1776    0.31888E+00    0.62575E+01    0.17655E+00    0.47378E+05    0.13847E+02
  1777    0.30770E+00    0.62286E+01    0.17048E+00    0.47310E+05    0.13786E+02
  1778    0.30763E+00    0.62014E+01    0.16525E+00    0.47242E+05    0.13726E+02
  1779    0.30360E+00    0.61763E+01    0.15950E+00    0.47174E+05    0.13666E+02
  1780    0.30286E+00    0.61530E+01    0.15411E+00    0.47107E+05    0.13606E+02
  1781    0.30521E+00    0.61317E+01    0.14848E+00    0.47039E+05    0.13547E+02
  1782    0.28815E+00    0.61122E+01    0.14272E+00    0.46972E+05    0.13488E+02
  1783    0.28121E+00    0.60946E+01    0.13697E+00    0.46904E+05    0.13430E+02
  1784    0.28418E+00    0.60789E+01    0.13211E+00    0.46837E+05    0.13373E+02
  1785    0.27459E+00    0.60651E+01    0.12605E+00    0.46770E+05    0.13316E+02
  1786    0.26709E+00    0.60531E+01    0.12038E+00    0.46703E+05    0.13261E+02
  1787    0.26148E+00    0.60430E+01    0.11526E+00    0.46636E+05    0.13206E+02
  1788    0.25757E+00    0.60347E+01    0.10857E+00    0.46569E+05    0.13153E+02
  1789    0.24772E+00    0.60283E+01    0.10343E+00    0.46503E+05    0.13100E+02
  1790    0.23175E+00    0.60236E+01    0.97738E-01    0.46436E+05    0.13049E+02
  1791    0.22431E+00    0.60207E+01    0.91623E-01    0.46370E+05    0.12999E+02
  1792    0.21777E+00    0.60197E+01    0.86703E-01    0.46303E+05    0.12951E+02
  1793    0.19707E+00    0.60204E+01    0.81625E-01    0.46237E+05    0.12905E+02
  1794    0.19174E+00    0.60228E+01    0.76519E-01    0.46171E+05    0.12860E+02
  1795    0.18672E+00    0.60271E+01    0.71518E-01    0.46105E+05    0.12817E+02
  1796    0.15209E+00    0.60330E+01    0.67495E-01    0.46039E+05    0.12775E+02
  1797    0.15452E+00    0.60406E+01    0.63097E-01    0.45973E+05    0.12736E+02
  1798    0.14180E+00    0.60498E+01    0.59941E-01    0.45908E+05    0.12699E+02
  1799    0.12859E+00    0.60609E+01    0.56672E-01    0.45842E+05    0.12664E+02
  1800    0.12213E+00    0.60736E+01    0.53422E-01    0.45777E+05    0.12631E+02
  1801    0.12219E+00    0.60878E+01    0.51345E-01    0.45711E+05    0.12600E+02
  1802    0.12837E+00    0.61036E+01    0.49295E-01    0.45646E+05    0.12572E+02
  1803    0.12541E+00    0.61211E+01    0.47150E-01    0.45581E+05    0.12546E+02
  1804    0.11289E+00    0.61400E+01    0.46346E-01    0.45516E+05    0.12522E+02
  1805    0.10526E+00    0.61606E+01    0.45349E-01    0.45451E+05    0.12500E+02
  1806    0.10953E+00    0.61828E+01    0.44631E-01    0.45386E+05    0.12480E+02
  1807    0.10299E+00    0.62065E+01    0.43993E-01    0.45321E+05    0.12462E+02
  1808    0.10009E+00    0.62314E+01    0.43684E-01    0.45257E+05    0.12446E+02
  1809    0.10041E+00    0.62578E+01    0.43359E-01    0.45192E+05    0.12431E+02
  1810    0.10353E+00    0.62857E+01    0.43042E-01    0.45128E+05    0.12418E+02
  1811    0.94195E-01    0.63150E+01    0.42835E-01    0.45063E+05    0.12407E+02
  1812    0.94260E-01    0.63457E+01    0.42464E-01    0.44999E+05    0.12397E+02
  1813    0.95884E-01    0.63777E+01    0.42105E-01    0.44935E+05    0.12389E+02
  1814    0.91224E-01    0.64111E+01    0.41634E-01    0.44871E+05    0.12382E+02
  1815    0.94721E-01    0.64457E+01    0.41076E-01    0.44807E+05    0.12376E+02
  1816    0.98531E-01    0.64816E+01    0.40235E-01    0.44743E+05    0.12372E+02
  1817    0.94810E-01    0.65187E+01    0.39433E-01    0.44680E+05    0.12368E+02
  1818    0.90570E-01    0.65571E+01    0.38399E-01    0.44616E+05    0.12366E+02
  1819    0.70540E-01    0.65968E+01    0.37083E-01    0.44552E+05    0.12365E+02
  1820    0.71446E-01    0.66374E+01    0.35585E-01    0.44489E+05    0.12365E+02
  1821    0.78015E-01    0.66793E+01    0.33858E-01    0.44426E+05    0.12365E+02
  1822    0.74975E-01    0.67222E+01    0.31851E-01    0.44363E+05    0.12366E+02
  1823    0.99053E-01    0.67662E+01    0.29591E-01    0.44300E+05    0.12368E+02
  1824    0.97834E-01    0.68110E+01    0.27177E-01    0.44237E+05    0.12371E+02
  1825    0.10062E+00    0.68568E+01    0.24339E-01    0.44174E+05    0.12374E+02
  1826    0.99554E-01    0.69044E+01    0.21323E-01    0.44111E+05    0.12378E+02
  1827    0.10909E+00    0.69525E+01    0.18082E-01    0.44048E+05    0.12381E+02
  1828    0.10653E+00    0.70015E+01    0.14492E-01    0.43986E+05    0.12386E+02
  1829    0.10630E+00    0.70506E+01    0.10727E-01    0.43923E+05    0.12390E+02
  1830    0.10800E+00    0.71020E+01    0.67392E-02    0.43861E+05    0.12395E+02
  1831    0.11120E+00    0.71534E+01    0.24794E-02    0.43799E+05    0.12399E+02
  1832    0.10807E+00    0.72057E+01   -0.20270E-02    0.43736E+05    0.12404E+02
  1833    0.11304E+00    0.72588E+01   -0.66057E-02    0.43674E+05    0.12409E+02
  1834    0.11828E+00    0.73121E+01   -0.11603E-01    0.43612E+05    0.12413E+02
  1835    0.11593E+00    0.73669E+01   -0.16473E-01    0.43550E+05    0.12418E+02
  1836    0.11301E+00    0.74233E+01   -0.21710E-01    0.43489E+05    0.12422E+02
  1837    0.11653E+00    0.74783E+01   -0.26991E-01    0.43427E+05    0.12425E+02
  1838    0.11865E+00    0.75349E+01   -0.32440E-01    0.43365E+05    0.12428E+02
  1839    0.11153E+00    0.75924E+01   -0.37883E-01    0.43304E+05    0.12431E+02
  1840    0.11703E+00    0.76492E+01   -0.43442E-01    0.43243E+05    0.12433E+02
  1841    0.11988E+00    0.77076E+01   -0.48944E-01    0.43181E+05    0.12435E+02
  1842    0.11967E+00    0.77662E+01   -0.54437E-01    0.43120E+05    0.12435E+02
  1843    0.11598E+00    0.78249E+01   -0.59895E-01    0.43059E+05    0.12435E+02
  1844    0.11583E+00    0.78844E+01   -0.65145E-01    0.42998E+05    0.12434E+02
  1845    0.13364E+00    0.79441E+01   -0.70309E-01    0.42937E+05    0.12432E+02
  1846    0.12445E+00    0.80046E+01   -0.75140E-01    0.42876E+05    0.12429E+02
  1847    0.12497E+00    0.80653E+01   -0.79909E-01    0.42816E+05    0.12425E+02
  1848    0.11994E+00    0.81261E+01   -0.84218E-01    0.42755E+05    0.12419E+02
  1849    0.11636E+00    0.81870E+01   -0.88191E-01    0.42695E+05    0.12412E+02
  1850    0.11382E+00    0.82481E+01   -0.91729E-01    0.42634E+05    0.12404E+02
  1851    0.89652E-01    0.83101E+01   -0.94822E-01    0.42574E+05    0.12395E+02
  1852    0.95595E-01    0.83729E+01   -0.97534E-01    0.42514E+05    0.12384E+02
  1853    0.79423E-01    0.84344E+01   -0.99797E-01    0.42453E+05    0.12372E+02
  1854    0.70623E-01    0.84961E+01   -0.10184E+00    0.42393E+05    0.12358E+02
  1855    0.61539E-01    0.85571E+01   -0.10352E+00    0.42333E+05    0.12344E+02
  1856    0.59373E-01    0.86191E+01   -0.10484E+00    0.42274E+05    0.12328E+02
  1857    0.49042E-01    0.86819E+01   -0.10603E+00    0.42214E+05    0.12311E+02
  1858    0.37746E-01    0.87434E+01   -0.10703E+00    0.42154E+05    0.12293E+02
  1859    0.32686E-01    0.88057E+01   -0.10799E+00    0.42095E+05    0.12274E+02
  1860    0.18780E-01    0.88667E+01   -0.10868E+00    0.42035E+05    0.12254E+02
  1861    0.18085E-01    0.89286E+01   -0.10943E+00    0.41976E+05    0.12233E+02
  1862    0.15518E-01    0.89899E+01   -0.10999E+00    0.41917E+05    0.12211E+02
  1863   -0.40062E-02    0.90514E+01   -0.11047E+00    0.41857E+05    0.12188E+02
  1864   -0.35714E-02    0.91137E+01   -0.11101E+00    0.41798E+05    0.12165E+02
  1865   -0.13119E-01    0.91747E+01   -0.11154E+00    0.41739E+05    0.12141E+02
  1866   -0.10589E-01    0.92351E+01   -0.11215E+00    0.41680E+05    0.12116E+02
  1867   -0.25925E-01    0.92956E+01   -0.11262E+00    0.41622E+05    0.12091E+02
  1868   -0.29638E-01    0.93555E+01   -0.11332E+00    0.41563E+05    0.12065E+02
  1869   -0.29384E-01    0.94148E+01   -0.11396E+00    0.41504E+05    0.12038E+02
  1870   -0.32819E-01    0.94742E+01   -0.11486E+00    0.41446E+05    0.12011E+02
  1871   -0.40169E-01    0.95338E+01   -0.11570E+00    0.41387E+05    0.11984E+02
  1872   -0.36805E-01    0.95920E+01   -0.11681E+00    0.41329E+05    0.11956E+02
  1873   -0.37811E-01    0.96504E+01   -0.11796E+00    0.41271E+05    0.11928E+02
  1874   -0.35985E-01    0.97074E+01   -0.11931E+00    0.41213E+05    0.11899E+02
  1875   -0.31555E-01    0.97646E+01   -0.12078E+00    0.41154E+05    0.11871E+02
  1876   -0.32174E-01    0.98211E+01   -0.12232E+00    0.41096E+05    0.11842E+02
  1877   -0.30644E-01    0.98771E+01   -0.12407E+00    0.41039E+05    0.11813E+02
  1878   -0.34617E-01    0.99317E+01   -0.12597E+00    0.40981E+05    0.11784E+02
  1879   -0.29466E-01    0.99857E+01   -0.12787E+00    0.40923E+05    0.11755E+02
  1880   -0.22845E-01    0.10039E+02   -0.13008E+00    0.40865E+05    0.11726E+02
  1881   -0.14981E-01    0.10092E+02   -0.13231E+00    0.40808E+05    0.11697E+02
  1882   -0.13529E-01    0.10145E+02   -0.13463E+00    0.40750E+05    0.11668E+02
  1883   -0.38608E-02    0.10196E+02   -0.13713E+00    0.40693E+05    0.11640E+02
  1884    0.63694E-02    0.10247E+02   -0.13973E+00    0.40636E+05    0.11611E+02
  1885    0.16934E-01    0.10297E+02   -0.14253E+00    0.40579E+05    0.11583E+02
  1886    0.20179E-01    0.10347E+02   -0.14530E+00    0.40522E+05    0.11555E+02
  1887    0.23304E-01    0.10395E+02   -0.14834E+00    0.40465E+05    0.11528E+02
  1888    0.40939E-01    0.10442E+02   -0.15137E+00    0.40408E+05    0.11501E+02
  1889    0.43145E-01    0.10488E+02   -0.15454E+00    0.40351E+05    0.11475E+02
  1890    0.51978E-01    0.10534E+02   -0.15785E+00    0.40294E+05    0.11449E+02
  1891    0.67213E-01    0.10580E+02   -0.16109E+00    0.40237E+05    0.11423E+02
  1892    0.73765E-01    0.10623E+02   -0.16456E+00    0.40181E+05    0.11399E+02
  1893    0.78835E-01    0.10667E+02   -0.16790E+00    0.40124E+05    0.11374E+02
  1894    0.89626E-01    0.10709E+02   -0.17118E+00    0.40068E+05    0.11351E+02
  1895    0.91053E-01    0.10750E+02   -0.17456E+00    0.40012E+05    0.11329E+02
  1896    0.97746E-01    0.10790E+02   -0.17798E+00    0.39956E+05    0.11307E+02
  1897    0.10948E+00    0.10829E+02   -0.18136E+00    0.39899E+05    0.11286E+02
  1898    0.11117E+00    0.10867E+02   -0.18486E+00    0.39843E+05    0.11266E+02
  1899    0.11744E+00    0.10904E+02   -0.18818E+00    0.39787E+05    0.11247E+02
  1900    0.11321E+00    0.10940E+02   -0.19156E+00    0.39732E+05    0.11229E+02
  1901    0.11318E+00    0.10974E+02   -0.19501E+00    0.39676E+05    0.11213E+02
  1902    0.11739E+00    0.11008E+02   -0.19832E+00    0.39620E+05    0.11197E+02
  1903    0.11113E+00    0.11039E+02   -0.20129E+00    0.39565E+05    0.11182E+02
  1904    0.12423E+00    0.11072E+02   -0.20372E+00    0.39509E+05    0.11168E+02
  1905    0.10480E+00    0.11101E+02   -0.20690E+00    0.39454E+05    0.11155E+02
  1906    0.97558E-01    0.11130E+02   -0.21017E+00    0.39398E+05    0.11143E+02
  1907    0.95181E-01    0.11159E+02   -0.21216E+00    0.39343E+05    0.11132E+02
  1908    0.90370E-01    0.11185E+02   -0.21518E+00    0.39288E+05    0.11121E+02
  1909    0.75819E-01    0.11211E+02   -0.21711E+00    0.39233E+05    0.11112E+02
  1910    0.66508E-01    0.11236E+02   -0.21952E+00    0.39178E+05    0.11103E+02
  1911    0.62560E-01    0.11259E+02   -0.22251E+00    0.39123E+05    0.11094E+02
  1912    0.56669E-01    0.11281E+02   -0.22396E+00    0.39068E+05    0.11087E+02
  1913    0.56389E-01    0.11301E+02   -0.22543E+00    0.39013E+05    0.11079E+02
  1914    0.46985E-01    0.11320E+02   -0.22704E+00    0.38959E+05    0.11073E+02
  1915    0.43436E-01    0.11339E+02   -0.22887E+00    0.38904E+05    0.11067E+02
  1916    0.31010E-01    0.11356E+02   -0.23028E+00    0.38849E+05    0.11061E+02
  1917    0.32116E-01    0.11371E+02   -0.23211E+00    0.38795E+05    0.11055E+02
  1918    0.24590E-01    0.11385E+02   -0.23371E+00    0.38741E+05    0.11050E+02
  1919    0.23412E-01    0.11398E+02   -0.23518E+00    0.38686E+05    0.11046E+02
  1920    0.21279E-01    0.11410E+02   -0.23662E+00    0.38632E+05    0.11041E+02
  1921    0.10884E-01    0.11420E+02   -0.23738E+00    0.38578E+05    0.11037E+02
  1922    0.14637E-01    0.11429E+02   -0.23829E+00    0.38524E+05    0.11033E+02
  1923    0.10374E-01    0.11437E+02   -0.23872E+00    0.38470E+05    0.11029E+02
  1924   -0.17808E-02    0.11443E+02   -0.23950E+00    0.38416E+05    0.11026E+02
  1925    0.80096E-02    0.11448E+02   -0.24073E+00    0.38363E+05    0.11022E+02
  1926    0.27263E-02    0.11452E+02   -0.24101E+00    0.38309E+05    0.11018E+02
  1927   -0.10079E-01    0.11455E+02   -0.24268E+00    0.38255E+05    0.11014E+02
  1928   -0.56999E-03    0.11457E+02   -0.24138E+00    0.38202E+05    0.11011E+02
  1929   -0.57649E-02    0.11457E+02   -0.24240E+00    0.38149E+05    0.11007E+02
  1930   -0.32555E-02    0.11456E+02   -0.24212E+00    0.38095E+05    0.11003E+02
  1931    0.70813E-02    0.11452E+02   -0.24212E+00    0.38042E+05    0.10998E+02
  1932    0.10512E-01    0.11449E+02   -0.24176E+00    0.37989E+05    0.10994E+02
  1933    0.14589E-01    0.11443E+02   -0.24188E+00    0.37936E+05    0.10989E+02
  1934    0.19434E-01    0.11437E+02   -0.24183E+00    0.37883E+05    0.10984E+02
  1935    0.25171E-01    0.11429E+02   -0.24171E+00    0.37830E+05    0.10978E+02
  1936    0.31923E-01    0.11420E+02   -0.24162E+00    0.37777E+05    0.10972E+02
  1937    0.32385E-01    0.11408E+02   -0.24090E+00    0.37724E+05    0.10966E+02
  1938    0.41538E-01    0.11397E+02   -0.24041E+00    0.37671E+05    0.10959E+02
  1939    0.52075E-01    0.11383E+02   -0.24022E+00    0.37619E+05    0.10951E+02
  1940    0.56692E-01    0.11369E+02   -0.24045E+00    0.37566E+05    0.10943E+02
  1941    0.70368E-01    0.11353E+02   -0.23970E+00    0.37514E+05    0.10935E+02
  1942    0.70942E-01    0.11336E+02   -0.23956E+00    0.37461E+05    0.10925E+02
  1943    0.80823E-01    0.11318E+02   -0.24011E+00    0.37409E+05    0.10915E+02
  1944    0.92704E-01    0.11298E+02   -0.23998E+00    0.37357E+05    0.10904E+02
  1945    0.91853E-01    0.11278E+02   -0.23925E+00    0.37305E+05    0.10893E+02
  1946    0.10068E+00    0.11255E+02   -0.24026E+00    0.37253E+05    0.10880E+02
  1947    0.97015E-01    0.11232E+02   -0.24013E+00    0.37201E+05    0.10867E+02
  1948    0.11070E+00    0.11208E+02   -0.24118E+00    0.37149E+05    0.10852E+02
  1949    0.11215E+00    0.11181E+02   -0.24128E+00    0.37097E+05    0.10837E+02
  1950    0.11634E+00    0.11155E+02   -0.24276E+00    0.37045E+05    0.10821E+02
  1951    0.12342E+00    0.11127E+02   -0.24348E+00    0.36993E+05    0.10803E+02
  1952    0.12624E+00    0.11097E+02   -0.24495E+00    0.36942E+05    0.10785E+02
  1953    0.13251E+00    0.11067E+02   -0.24647E+00    0.36890E+05    0.10766E+02
  1954    0.13510E+00    0.11035E+02   -0.24805E+00    0.36839E+05    0.10745E+02
  1955    0.13432E+00    0.11002E+02   -0.25049E+00    0.36787E+05    0.10724E+02
  1956    0.13045E+00    0.10968E+02   -0.25231E+00    0.36736E+05    0.10702E+02
  1957    0.16094E+00    0.10933E+02   -0.25428E+00    0.36685E+05    0.10680E+02
  1958    0.13695E+00    0.10896E+02   -0.25645E+00    0.36634E+05    0.10656E+02
  1959    0.14047E+00    0.10859E+02   -0.25883E+00    0.36583E+05    0.10632E+02
  1960    0.13467E+00    0.10821E+02   -0.26145E+00    0.36532E+05    0.10608E+02
  1961    0.13470E+00    0.10781E+02   -0.26360E+00    0.36481E+05    0.10582E+02
  1962    0.13343E+00    0.10741E+02   -0.26531E+00    0.36430E+05    0.10557E+02
  1963    0.13116E+00    0.10700E+02   -0.26660E+00    0.36379E+05    0.10530E+02
  1964    0.12817E+00    0.10657E+02   -0.26825E+00    0.36329E+05    0.10504E+02
  1965    0.13220E+00    0.10613E+02   -0.26954E+00    0.36278E+05    0.10477E+02
