#    L    TT             EE             BB             TE          
  1180    0.96433E+00    0.13188E+02    0.57591E-01    0.32736E+00
  1181    0.10009E+01    0.13286E+02    0.57564E-01    0.31037E+00
  1182    0.93898E+00    0.13388E+02    0.57536E-01    0.29284E+00
  1183    0.92563E+00    0.13494E+02    0.57508E-01    0.27493E+00
  1184    0.88521E+00    0.13602E+02    0.57478E-01    0.25657E+00
  1185    0.89058E+00    0.13715E+02    0.57449E-01    0.23798E+00
  1186    0.86607E+00    0.13830E+02    0.57418E-01    0.21904E+00
  1187    0.88454E+00    0.13949E+02    0.57387E-01    0.19994E+00
  1188    0.87030E+00    0.14071E+02    0.57354E-01    0.18062E+00
  1189    0.82196E+00    0.14195E+02    0.57322E-01    0.16146E+00
  1190    0.81239E+00    0.14323E+02    0.57288E-01    0.14235E+00
  1191    0.76591E+00    0.14454E+02    0.57254E-01    0.12366E+00
  1192    0.75538E+00    0.14587E+02    0.57219E-01    0.10526E+00
  1193    0.70512E+00    0.14723E+02    0.57183E-01    0.87471E-01
  1194    0.68801E+00    0.14862E+02    0.57146E-01    0.70529E-01
  1195    0.70263E+00    0.15003E+02    0.57109E-01    0.54450E-01
  1196    0.59903E+00    0.15148E+02    0.57071E-01    0.39102E-01
  1197    0.59863E+00    0.15295E+02    0.57032E-01    0.25098E-01
  1198    0.55148E+00    0.15444E+02    0.56993E-01    0.11339E-01
  1199    0.53044E+00    0.15595E+02    0.56952E-01    0.36782E-03
  1200    0.45982E+00    0.15748E+02    0.56911E-01   -0.90619E-02
  1201    0.48675E+00    0.15904E+02    0.56870E-01   -0.17449E-01
  1202    0.38681E+00    0.16062E+02    0.56828E-01   -0.23343E-01
  1203    0.38123E+00    0.16222E+02    0.56785E-01   -0.28335E-01
  1204    0.31984E+00    0.16384E+02    0.56741E-01   -0.31788E-01
  1205    0.27532E+00    0.16547E+02    0.56697E-01   -0.34549E-01
  1206    0.24606E+00    0.16713E+02    0.56652E-01   -0.35981E-01
  1207    0.30473E+00    0.16880E+02    0.56606E-01   -0.37675E-01
  1208    0.30115E+00    0.17049E+02    0.56560E-01   -0.37508E-01
  1209    0.23371E+00    0.17218E+02    0.56513E-01   -0.37071E-01
  1210    0.24938E+00    0.17390E+02    0.56466E-01   -0.37212E-01
  1211    0.19798E+00    0.17563E+02    0.56418E-01   -0.37293E-01
  1212    0.22646E+00    0.17737E+02    0.56370E-01   -0.36678E-01
  1213    0.18465E+00    0.17912E+02    0.56321E-01   -0.35472E-01
  1214    0.21950E+00    0.18089E+02    0.56272E-01   -0.35265E-01
  1215    0.25513E+00    0.18266E+02    0.56222E-01   -0.35421E-01
  1216    0.28991E+00    0.18445E+02    0.56172E-01   -0.36045E-01
  1217    0.17368E+00    0.18624E+02    0.56121E-01   -0.36499E-01
  1218    0.20197E+00    0.18805E+02    0.56070E-01   -0.38375E-01
  1219    0.15030E+00    0.18986E+02    0.56018E-01   -0.39550E-01
  1220    0.16564E+00    0.19167E+02    0.55967E-01   -0.42358E-01
  1221    0.17210E+00    0.19348E+02    0.55914E-01   -0.45419E-01
  1222    0.16805E+00    0.19531E+02    0.55862E-01   -0.50323E-01
  1223    0.15191E+00    0.19714E+02    0.55809E-01   -0.54206E-01
  1224    0.12205E+00    0.19895E+02    0.55756E-01   -0.60887E-01
  1225    0.15115E+00    0.20079E+02    0.55703E-01   -0.68243E-01
  1226    0.16332E+00    0.20261E+02    0.55650E-01   -0.75637E-01
  1227    0.23123E+00    0.20444E+02    0.55596E-01   -0.84660E-01
  1228    0.20470E+00    0.20627E+02    0.55542E-01   -0.93932E-01
  1229    0.23070E+00    0.20810E+02    0.55488E-01   -0.10504E+00
  1230    0.84763E-01    0.20992E+02    0.55434E-01   -0.11587E+00
  1231    0.62414E-01    0.21174E+02    0.55380E-01   -0.12801E+00
  1232    0.13478E-01    0.21355E+02    0.55325E-01   -0.14008E+00
  1233    0.84914E-01    0.21537E+02    0.55271E-01   -0.15441E+00
  1234    0.52263E-01    0.21717E+02    0.55216E-01   -0.16814E+00
  1235    0.28533E+00    0.21898E+02    0.55162E-01   -0.18286E+00
  1236    0.33682E+00    0.22076E+02    0.55107E-01   -0.19793E+00
  1237    0.35367E+00    0.22254E+02    0.55052E-01   -0.21420E+00
  1238    0.40857E+00    0.22432E+02    0.54997E-01   -0.23103E+00
  1239    0.42563E+00    0.22608E+02    0.54942E-01   -0.24853E+00
  1240    0.40324E+00    0.22783E+02    0.54887E-01   -0.26532E+00
  1241    0.48835E+00    0.22957E+02    0.54832E-01   -0.28299E+00
  1242    0.45651E+00    0.23131E+02    0.54777E-01   -0.29942E+00
  1243    0.45468E+00    0.23301E+02    0.54721E-01   -0.31791E+00
  1244    0.48125E+00    0.23472E+02    0.54666E-01   -0.33477E+00
  1245    0.53462E+00    0.23642E+02    0.54611E-01   -0.35174E+00
  1246    0.53888E+00    0.23808E+02    0.54556E-01   -0.36723E+00
  1247    0.49245E+00    0.23974E+02    0.54500E-01   -0.38289E+00
  1248    0.46799E+00    0.24138E+02    0.54445E-01   -0.39817E+00
  1249    0.46390E+00    0.24302E+02    0.54390E-01   -0.41227E+00
  1250    0.47856E+00    0.24462E+02    0.54334E-01   -0.42546E+00
  1251    0.43631E+00    0.24620E+02    0.54279E-01   -0.43773E+00
  1252    0.48518E+00    0.24778E+02    0.54224E-01   -0.44919E+00
  1253    0.40200E+00    0.24933E+02    0.54168E-01   -0.45952E+00
  1254    0.33501E+00    0.25085E+02    0.54113E-01   -0.46903E+00
  1255    0.28389E+00    0.25237E+02    0.54057E-01   -0.47793E+00
  1256    0.32261E+00    0.25385E+02    0.54002E-01   -0.48596E+00
  1257    0.30229E+00    0.25531E+02    0.53946E-01   -0.49346E+00
  1258    0.22260E+00    0.25675E+02    0.53890E-01   -0.50037E+00
  1259    0.15751E+00    0.25816E+02    0.53835E-01   -0.50679E+00
  1260    0.10669E+00    0.25955E+02    0.53779E-01   -0.51270E+00
  1261    0.69834E-01    0.26092E+02    0.53723E-01   -0.51827E+00
  1262    0.46617E-01    0.26226E+02    0.53668E-01   -0.52334E+00
  1263    0.36720E-01    0.26358E+02    0.53612E-01   -0.52828E+00
  1264   -0.34459E-01    0.26487E+02    0.53556E-01   -0.53315E+00
  1265   -0.18673E-01    0.26613E+02    0.53501E-01   -0.53781E+00
  1266   -0.64808E-01    0.26736E+02    0.53445E-01   -0.54216E+00
  1267   -0.98900E-01    0.26856E+02    0.53389E-01   -0.54659E+00
  1268   -0.11384E+00    0.26975E+02    0.53333E-01   -0.55107E+00
  1269   -0.10995E+00    0.27089E+02    0.53278E-01   -0.55517E+00
  1270   -0.12468E+00    0.27200E+02    0.53222E-01   -0.56014E+00
  1271   -0.12122E+00    0.27309E+02    0.53166E-01   -0.56471E+00
  1272   -0.12960E+00    0.27415E+02    0.53111E-01   -0.56925E+00
  1273   -0.15014E+00    0.27517E+02    0.53055E-01   -0.57413E+00
  1274   -0.15345E+00    0.27616E+02    0.53000E-01   -0.57895E+00
  1275   -0.15470E+00    0.27712E+02    0.52945E-01   -0.58336E+00
  1276   -0.16163E+00    0.27805E+02    0.52890E-01   -0.58846E+00
  1277   -0.15972E+00    0.27895E+02    0.52835E-01   -0.59313E+00
  1278   -0.15671E+00    0.27981E+02    0.52780E-01   -0.59848E+00
  1279   -0.14549E+00    0.28064E+02    0.52725E-01   -0.60339E+00
  1280   -0.12638E+00    0.28144E+02    0.52671E-01   -0.60971E+00
  1281   -0.10714E+00    0.28220E+02    0.52617E-01   -0.61484E+00
  1282   -0.80649E-01    0.28293E+02    0.52563E-01   -0.62063E+00
  1283   -0.54660E-01    0.28363E+02    0.52509E-01   -0.62670E+00
  1284   -0.22065E-01    0.28428E+02    0.52456E-01   -0.63342E+00
  1285    0.19590E-02    0.28491E+02    0.52403E-01   -0.63967E+00
  1286    0.31948E-01    0.28550E+02    0.52350E-01   -0.64655E+00
  1287    0.67581E-01    0.28605E+02    0.52298E-01   -0.65296E+00
  1288    0.10854E+00    0.28657E+02    0.52245E-01   -0.66074E+00
  1289    0.14707E+00    0.28706E+02    0.52194E-01   -0.66728E+00
  1290    0.18285E+00    0.28750E+02    0.52143E-01   -0.67519E+00
  1291    0.22300E+00    0.28791E+02    0.52092E-01   -0.68333E+00
  1292    0.25975E+00    0.28827E+02    0.52041E-01   -0.69209E+00
  1293    0.29280E+00    0.28862E+02    0.51991E-01   -0.70183E+00
  1294    0.33667E+00    0.28892E+02    0.51942E-01   -0.70919E+00
  1295    0.36875E+00    0.28918E+02    0.51893E-01   -0.71900E+00
  1296    0.39617E+00    0.28942E+02    0.51845E-01   -0.72717E+00
  1297    0.42602E+00    0.28961E+02    0.51797E-01   -0.73704E+00
  1298    0.45055E+00    0.28977E+02    0.51749E-01   -0.74675E+00
  1299    0.46201E+00    0.28989E+02    0.51702E-01   -0.75740E+00
  1300    0.48237E+00    0.28997E+02    0.51656E-01   -0.76788E+00
  1301    0.49668E+00    0.29002E+02    0.51611E-01   -0.77854E+00
  1302    0.49831E+00    0.29003E+02    0.51565E-01   -0.78891E+00
  1303    0.49572E+00    0.29000E+02    0.51521E-01   -0.80074E+00
  1304    0.48997E+00    0.28995E+02    0.51477E-01   -0.81205E+00
  1305    0.48207E+00    0.28984E+02    0.51433E-01   -0.82461E+00
  1306    0.45822E+00    0.28972E+02    0.51391E-01   -0.83570E+00
  1307    0.44915E+00    0.28955E+02    0.51348E-01   -0.84632E+00
  1308    0.43363E+00    0.28934E+02    0.51307E-01   -0.85896E+00
  1309    0.40525E+00    0.28908E+02    0.51266E-01   -0.86943E+00
  1310    0.38734E+00    0.28881E+02    0.51225E-01   -0.88096E+00
  1311    0.35864E+00    0.28849E+02    0.51185E-01   -0.89159E+00
  1312    0.35734E+00    0.28814E+02    0.51146E-01   -0.90156E+00
  1313    0.33248E+00    0.28775E+02    0.51107E-01   -0.91190E+00
  1314    0.31479E+00    0.28733E+02    0.51069E-01   -0.92063E+00
  1315    0.29047E+00    0.28688E+02    0.51031E-01   -0.92949E+00
  1316    0.27540E+00    0.28638E+02    0.50994E-01   -0.93727E+00
  1317    0.26320E+00    0.28586E+02    0.50957E-01   -0.94497E+00
  1318    0.24003E+00    0.28529E+02    0.50921E-01   -0.95136E+00
  1319    0.22180E+00    0.28469E+02    0.50885E-01   -0.95819E+00
  1320    0.20211E+00    0.28406E+02    0.50850E-01   -0.96349E+00
  1321    0.18200E+00    0.28340E+02    0.50815E-01   -0.96901E+00
  1322    0.16993E+00    0.28270E+02    0.50780E-01   -0.97279E+00
  1323    0.15952E+00    0.28196E+02    0.50746E-01   -0.97582E+00
  1324    0.15179E+00    0.28120E+02    0.50713E-01   -0.97911E+00
  1325    0.14035E+00    0.28040E+02    0.50680E-01   -0.98070E+00
  1326    0.14111E+00    0.27957E+02    0.50647E-01   -0.98233E+00
  1327    0.12537E+00    0.27872E+02    0.50614E-01   -0.98351E+00
  1328    0.13133E+00    0.27783E+02    0.50582E-01   -0.98229E+00
  1329    0.13030E+00    0.27691E+02    0.50550E-01   -0.98189E+00
  1330    0.13076E+00    0.27595E+02    0.50519E-01   -0.98034E+00
  1331    0.14116E+00    0.27497E+02    0.50487E-01   -0.97792E+00
  1332    0.14025E+00    0.27395E+02    0.50457E-01   -0.97561E+00
  1333    0.15137E+00    0.27291E+02    0.50426E-01   -0.97146E+00
  1334    0.16069E+00    0.27184E+02    0.50396E-01   -0.96795E+00
  1335    0.16925E+00    0.27074E+02    0.50365E-01   -0.96386E+00
  1336    0.18551E+00    0.26961E+02    0.50336E-01   -0.95797E+00
  1337    0.20308E+00    0.26845E+02    0.50306E-01   -0.95275E+00
  1338    0.21558E+00    0.26727E+02    0.50277E-01   -0.94700E+00
  1339    0.23890E+00    0.26605E+02    0.50248E-01   -0.94171E+00
  1340    0.25922E+00    0.26482E+02    0.50219E-01   -0.93715E+00
  1341    0.27757E+00    0.26357E+02    0.50190E-01   -0.93134E+00
  1342    0.29500E+00    0.26228E+02    0.50162E-01   -0.92604E+00
  1343    0.31997E+00    0.26097E+02    0.50134E-01   -0.92076E+00
  1344    0.34609E+00    0.25963E+02    0.50106E-01   -0.91576E+00
  1345    0.35954E+00    0.25828E+02    0.50078E-01   -0.91056E+00
  1346    0.38365E+00    0.25690E+02    0.50051E-01   -0.90765E+00
  1347    0.41202E+00    0.25550E+02    0.50024E-01   -0.90433E+00
  1348    0.43084E+00    0.25408E+02    0.49997E-01   -0.90159E+00
  1349    0.46343E+00    0.25262E+02    0.49970E-01   -0.89969E+00
  1350    0.48112E+00    0.25116E+02    0.49944E-01   -0.89890E+00
  1351    0.50725E+00    0.24967E+02    0.49918E-01   -0.89943E+00
  1352    0.52077E+00    0.24816E+02    0.49893E-01   -0.90052E+00
  1353    0.54519E+00    0.24665E+02    0.49867E-01   -0.90287E+00
  1354    0.55947E+00    0.24511E+02    0.49842E-01   -0.90641E+00
  1355    0.58716E+00    0.24355E+02    0.49817E-01   -0.91034E+00
  1356    0.61462E+00    0.24198E+02    0.49793E-01   -0.91609E+00
  1357    0.63569E+00    0.24039E+02    0.49769E-01   -0.92063E+00
  1358    0.64417E+00    0.23878E+02    0.49745E-01   -0.92390E+00
  1359    0.65617E+00    0.23716E+02    0.49722E-01   -0.92955E+00
  1360    0.65064E+00    0.23554E+02    0.49699E-01   -0.93383E+00
  1361    0.66598E+00    0.23388E+02    0.49677E-01   -0.93888E+00
  1362    0.65885E+00    0.23222E+02    0.49655E-01   -0.94244E+00
  1363    0.66021E+00    0.23054E+02    0.49633E-01   -0.94814E+00
  1364    0.63417E+00    0.22886E+02    0.49612E-01   -0.95149E+00
  1365    0.69339E+00    0.22717E+02    0.49591E-01   -0.95390E+00
  1366    0.67570E+00    0.22546E+02    0.49571E-01   -0.95754E+00
  1367    0.65661E+00    0.22373E+02    0.49550E-01   -0.96014E+00
  1368    0.71166E+00    0.22201E+02    0.49531E-01   -0.96162E+00
  1369    0.69353E+00    0.22028E+02    0.49512E-01   -0.96194E+00
  1370    0.67774E+00    0.21854E+02    0.49493E-01   -0.96251E+00
  1371    0.66553E+00    0.21679E+02    0.49475E-01   -0.96180E+00
  1372    0.65814E+00    0.21504E+02    0.49457E-01   -0.96049E+00
  1373    0.65683E+00    0.21328E+02    0.49439E-01   -0.95852E+00
  1374    0.66283E+00    0.21152E+02    0.49422E-01   -0.95509E+00
  1375    0.67738E+00    0.20975E+02    0.49405E-01   -0.95163E+00
  1376    0.70174E+00    0.20797E+02    0.49389E-01   -0.94659E+00
  1377    0.73713E+00    0.20621E+02    0.49373E-01   -0.94140E+00
  1378    0.78480E+00    0.20442E+02    0.49357E-01   -0.93525E+00
  1379    0.77172E+00    0.20265E+02    0.49342E-01   -0.92810E+00
  1380    0.77341E+00    0.20086E+02    0.49327E-01   -0.92062E+00
  1381    0.79111E+00    0.19908E+02    0.49312E-01   -0.91127E+00
  1382    0.67749E+00    0.19730E+02    0.49297E-01   -0.90074E+00
  1383    0.73093E+00    0.19552E+02    0.49283E-01   -0.89044E+00
  1384    0.65555E+00    0.19374E+02    0.49269E-01   -0.87885E+00
  1385    0.60115E+00    0.19196E+02    0.49255E-01   -0.86663E+00
  1386    0.56897E+00    0.19019E+02    0.49241E-01   -0.85373E+00
  1387    0.48597E+00    0.18842E+02    0.49227E-01   -0.84010E+00
  1388    0.57625E+00    0.18664E+02    0.49214E-01   -0.82642E+00
  1389    0.54391E+00    0.18487E+02    0.49200E-01   -0.81114E+00
  1390    0.46447E+00    0.18312E+02    0.49187E-01   -0.79717E+00
  1391    0.48776E+00    0.18137E+02    0.49174E-01   -0.78224E+00
  1392    0.46644E+00    0.17962E+02    0.49160E-01   -0.76701E+00
  1393    0.47605E+00    0.17788E+02    0.49147E-01   -0.75144E+00
  1394    0.44353E+00    0.17615E+02    0.49133E-01   -0.73695E+00
  1395    0.44442E+00    0.17442E+02    0.49120E-01   -0.72125E+00
  1396    0.47996E+00    0.17271E+02    0.49106E-01   -0.70726E+00
  1397    0.47711E+00    0.17100E+02    0.49093E-01   -0.69268E+00
  1398    0.43711E+00    0.16930E+02    0.49079E-01   -0.67821E+00
  1399    0.43549E+00    0.16762E+02    0.49064E-01   -0.66452E+00
  1400    0.47350E+00    0.16594E+02    0.49050E-01   -0.65156E+00
  1401    0.47793E+00    0.16427E+02    0.49036E-01   -0.63923E+00
  1402    0.52358E+00    0.16262E+02    0.49021E-01   -0.62803E+00
  1403    0.53649E+00    0.16098E+02    0.49006E-01   -0.61694E+00
  1404    0.51701E+00    0.15936E+02    0.48990E-01   -0.60643E+00
  1405    0.61405E+00    0.15775E+02    0.48975E-01   -0.59621E+00
  1406    0.60511E+00    0.15615E+02    0.48959E-01   -0.58750E+00
  1407    0.56480E+00    0.15457E+02    0.48943E-01   -0.57853E+00
  1408    0.71632E+00    0.15300E+02    0.48926E-01   -0.56976E+00
  1409    0.68860E+00    0.15145E+02    0.48909E-01   -0.56092E+00
  1410    0.77912E+00    0.14991E+02    0.48892E-01   -0.55321E+00
  1411    0.83964E+00    0.14839E+02    0.48874E-01   -0.54487E+00
  1412    0.87052E+00    0.14690E+02    0.48856E-01   -0.53637E+00
  1413    0.79782E+00    0.14542E+02    0.48838E-01   -0.52817E+00
  1414    0.84472E+00    0.14395E+02    0.48819E-01   -0.51924E+00
  1415    0.86300E+00    0.14251E+02    0.48800E-01   -0.51079E+00
  1416    0.92730E+00    0.14109E+02    0.48781E-01   -0.50255E+00
  1417    0.88938E+00    0.13968E+02    0.48761E-01   -0.49499E+00
  1418    0.89817E+00    0.13829E+02    0.48742E-01   -0.48558E+00
  1419    0.87971E+00    0.13693E+02    0.48721E-01   -0.47704E+00
  1420    0.90863E+00    0.13559E+02    0.48701E-01   -0.46833E+00
  1421    0.91101E+00    0.13427E+02    0.48680E-01   -0.45917E+00
  1422    0.96145E+00    0.13297E+02    0.48659E-01   -0.45004E+00
  1423    0.91175E+00    0.13170E+02    0.48637E-01   -0.44065E+00
  1424    0.98509E+00    0.13045E+02    0.48616E-01   -0.43073E+00
  1425    0.95896E+00    0.12922E+02    0.48594E-01   -0.42073E+00
  1426    0.90800E+00    0.12802E+02    0.48572E-01   -0.41039E+00
  1427    0.98111E+00    0.12684E+02    0.48550E-01   -0.39942E+00
  1428    0.95578E+00    0.12568E+02    0.48527E-01   -0.38903E+00
  1429    0.90665E+00    0.12455E+02    0.48505E-01   -0.37672E+00
  1430    0.90834E+00    0.12345E+02    0.48482E-01   -0.36592E+00
  1431    0.88690E+00    0.12236E+02    0.48459E-01   -0.35337E+00
  1432    0.84269E+00    0.12131E+02    0.48436E-01   -0.34104E+00
  1433    0.92460E+00    0.12028E+02    0.48413E-01   -0.32789E+00
  1434    0.91013E+00    0.11928E+02    0.48389E-01   -0.31440E+00
  1435    0.87391E+00    0.11830E+02    0.48366E-01   -0.30103E+00
  1436    0.89056E+00    0.11735E+02    0.48342E-01   -0.28824E+00
  1437    0.81186E+00    0.11643E+02    0.48318E-01   -0.27353E+00
  1438    0.78672E+00    0.11552E+02    0.48295E-01   -0.26033E+00
  1439    0.74118E+00    0.11465E+02    0.48271E-01   -0.24465E+00
  1440    0.74988E+00    0.11381E+02    0.48247E-01   -0.22992E+00
  1441    0.73888E+00    0.11299E+02    0.48223E-01   -0.21588E+00
  1442    0.70851E+00    0.11220E+02    0.48198E-01   -0.20074E+00
  1443    0.65912E+00    0.11145E+02    0.48174E-01   -0.18424E+00
  1444    0.66532E+00    0.11071E+02    0.48150E-01   -0.16833E+00
  1445    0.57890E+00    0.11001E+02    0.48125E-01   -0.15272E+00
  1446    0.62304E+00    0.10932E+02    0.48100E-01   -0.13566E+00
  1447    0.50094E+00    0.10868E+02    0.48076E-01   -0.11686E+00
  1448    0.51009E+00    0.10806E+02    0.48051E-01   -0.10050E+00
  1449    0.50225E+00    0.10746E+02    0.48025E-01   -0.82594E-01
  1450    0.47777E+00    0.10690E+02    0.48000E-01   -0.64344E-01
  1451    0.51108E+00    0.10636E+02    0.47974E-01   -0.46969E-01
  1452    0.45311E+00    0.10585E+02    0.47949E-01   -0.30235E-01
  1453    0.45171E+00    0.10537E+02    0.47922E-01   -0.11691E-01
  1454    0.50619E+00    0.10492E+02    0.47896E-01    0.74005E-02
  1455    0.54156E+00    0.10449E+02    0.47869E-01    0.25777E-01
  1456    0.55712E+00    0.10410E+02    0.47842E-01    0.42919E-01
  1457    0.47789E+00    0.10373E+02    0.47815E-01    0.61278E-01
  1458    0.52602E+00    0.10339E+02    0.47787E-01    0.79592E-01
  1459    0.55224E+00    0.10308E+02    0.47759E-01    0.98826E-01
  1460    0.55586E+00    0.10280E+02    0.47730E-01    0.11698E+00
  1461    0.61045E+00    0.10253E+02    0.47701E-01    0.13426E+00
  1462    0.64104E+00    0.10230E+02    0.47671E-01    0.15166E+00
  1463    0.57263E+00    0.10210E+02    0.47641E-01    0.16938E+00
  1464    0.62738E+00    0.10193E+02    0.47610E-01    0.18691E+00
  1465    0.58175E+00    0.10178E+02    0.47579E-01    0.20373E+00
  1466    0.65787E+00    0.10167E+02    0.47547E-01    0.22080E+00
  1467    0.63220E+00    0.10158E+02    0.47515E-01    0.23687E+00
  1468    0.65262E+00    0.10152E+02    0.47482E-01    0.25290E+00
  1469    0.71841E+00    0.10148E+02    0.47448E-01    0.26836E+00
  1470    0.60604E+00    0.10146E+02    0.47414E-01    0.28424E+00
  1471    0.68621E+00    0.10149E+02    0.47379E-01    0.29851E+00
  1472    0.73539E+00    0.10154E+02    0.47343E-01    0.31289E+00
  1473    0.75286E+00    0.10161E+02    0.47307E-01    0.32612E+00
  1474    0.66366E+00    0.10171E+02    0.47270E-01    0.33991E+00
  1475    0.68993E+00    0.10183E+02    0.47232E-01    0.35299E+00
  1476    0.68242E+00    0.10198E+02    0.47194E-01    0.36484E+00
  1477    0.71470E+00    0.10216E+02    0.47155E-01    0.37718E+00
  1478    0.71179E+00    0.10236E+02    0.47115E-01    0.38874E+00
  1479    0.74729E+00    0.10259E+02    0.47074E-01    0.39952E+00
  1480    0.74621E+00    0.10285E+02    0.47033E-01    0.41019E+00
  1481    0.71528E+00    0.10312E+02    0.46991E-01    0.42053E+00
  1482    0.72810E+00    0.10343E+02    0.46949E-01    0.43054E+00
  1483    0.71710E+00    0.10376E+02    0.46905E-01    0.44014E+00
  1484    0.73360E+00    0.10411E+02    0.46862E-01    0.44949E+00
  1485    0.72491E+00    0.10449E+02    0.46817E-01    0.45850E+00
  1486    0.71260E+00    0.10490E+02    0.46772E-01    0.46749E+00
  1487    0.69599E+00    0.10532E+02    0.46727E-01    0.47621E+00
  1488    0.69666E+00    0.10577E+02    0.46681E-01    0.48490E+00
  1489    0.66935E+00    0.10625E+02    0.46634E-01    0.49342E+00
  1490    0.65052E+00    0.10673E+02    0.46587E-01    0.50200E+00
  1491    0.63203E+00    0.10725E+02    0.46539E-01    0.51054E+00
  1492    0.62062E+00    0.10779E+02    0.46491E-01    0.51926E+00
  1493    0.60073E+00    0.10834E+02    0.46443E-01    0.52811E+00
  1494    0.57911E+00    0.10892E+02    0.46394E-01    0.53720E+00
  1495    0.56249E+00    0.10952E+02    0.46345E-01    0.54663E+00
  1496    0.54275E+00    0.11015E+02    0.46296E-01    0.55655E+00
  1497    0.51918E+00    0.11078E+02    0.46246E-01    0.56696E+00
  1498    0.50596E+00    0.11144E+02    0.46196E-01    0.57793E+00
  1499    0.48753E+00    0.11212E+02    0.46146E-01    0.58969E+00
  1500    0.47063E+00    0.11282E+02    0.46095E-01    0.60223E+00
  1501    0.45452E+00    0.11353E+02    0.46045E-01    0.61582E+00
  1502    0.43829E+00    0.11426E+02    0.45994E-01    0.62995E+00
  1503    0.42842E+00    0.11502E+02    0.45943E-01    0.64477E+00
  1504    0.41652E+00    0.11578E+02    0.45892E-01    0.66035E+00
  1505    0.40165E+00    0.11657E+02    0.45841E-01    0.67629E+00
  1506    0.39027E+00    0.11737E+02    0.45790E-01    0.69266E+00
  1507    0.38144E+00    0.11818E+02    0.45738E-01    0.70937E+00
  1508    0.37421E+00    0.11901E+02    0.45687E-01    0.72605E+00
  1509    0.36018E+00    0.11985E+02    0.45636E-01    0.74282E+00
  1510    0.36069E+00    0.12071E+02    0.45585E-01    0.75938E+00
  1511    0.34508E+00    0.12158E+02    0.45533E-01    0.77647E+00
  1512    0.33468E+00    0.12247E+02    0.45482E-01    0.79183E+00
  1513    0.32110E+00    0.12336E+02    0.45430E-01    0.80843E+00
  1514    0.31824E+00    0.12428E+02    0.45379E-01    0.82404E+00
  1515    0.33259E+00    0.12520E+02    0.45328E-01    0.84011E+00
  1516    0.32603E+00    0.12613E+02    0.45276E-01    0.85443E+00
  1517    0.32734E+00    0.12707E+02    0.45225E-01    0.86919E+00
  1518    0.32812E+00    0.12803E+02    0.45173E-01    0.88439E+00
  1519    0.32742E+00    0.12898E+02    0.45122E-01    0.89705E+00
  1520    0.33914E+00    0.12995E+02    0.45070E-01    0.91013E+00
  1521    0.34004E+00    0.13093E+02    0.45019E-01    0.92287E+00
  1522    0.33660E+00    0.13191E+02    0.44967E-01    0.93451E+00
  1523    0.34270E+00    0.13290E+02    0.44915E-01    0.94580E+00
  1524    0.34254E+00    0.13390E+02    0.44863E-01    0.95597E+00
  1525    0.34259E+00    0.13491E+02    0.44810E-01    0.96576E+00
  1526    0.34933E+00    0.13592E+02    0.44758E-01    0.97515E+00
  1527    0.35435E+00    0.13693E+02    0.44705E-01    0.98266E+00
  1528    0.35672E+00    0.13796E+02    0.44653E-01    0.99049E+00
  1529    0.36289E+00    0.13898E+02    0.44600E-01    0.99788E+00
  1530    0.37192E+00    0.14001E+02    0.44546E-01    0.10041E+01
  1531    0.37540E+00    0.14104E+02    0.44493E-01    0.10091E+01
  1532    0.38726E+00    0.14208E+02    0.44439E-01    0.10144E+01
  1533    0.39166E+00    0.14311E+02    0.44384E-01    0.10200E+01
  1534    0.40251E+00    0.14415E+02    0.44330E-01    0.10229E+01
  1535    0.41142E+00    0.14519E+02    0.44275E-01    0.10267E+01
  1536    0.41744E+00    0.14623E+02    0.44219E-01    0.10293E+01
  1537    0.43446E+00    0.14727E+02    0.44163E-01    0.10314E+01
  1538    0.45410E+00    0.14832E+02    0.44107E-01    0.10337E+01
  1539    0.43825E+00    0.14935E+02    0.44050E-01    0.10354E+01
  1540    0.44540E+00    0.15039E+02    0.43993E-01    0.10374E+01
  1541    0.45229E+00    0.15143E+02    0.43936E-01    0.10380E+01
  1542    0.45797E+00    0.15247E+02    0.43878E-01    0.10395E+01
  1543    0.45405E+00    0.15349E+02    0.43819E-01    0.10398E+01
  1544    0.45444E+00    0.15453E+02    0.43761E-01    0.10409E+01
  1545    0.45817E+00    0.15555E+02    0.43701E-01    0.10421E+01
  1546    0.44944E+00    0.15657E+02    0.43642E-01    0.10427E+01
  1547    0.44214E+00    0.15759E+02    0.43581E-01    0.10442E+01
  1548    0.44275E+00    0.15861E+02    0.43521E-01    0.10457E+01
  1549    0.43545E+00    0.15961E+02    0.43460E-01    0.10481E+01
  1550    0.43415E+00    0.16061E+02    0.43399E-01    0.10506E+01
  1551    0.41570E+00    0.16161E+02    0.43337E-01    0.10531E+01
  1552    0.40934E+00    0.16260E+02    0.43275E-01    0.10570E+01
  1553    0.39242E+00    0.16359E+02    0.43213E-01    0.10620E+01
  1554    0.37940E+00    0.16457E+02    0.43151E-01    0.10665E+01
  1555    0.35507E+00    0.16554E+02    0.43088E-01    0.10718E+01
  1556    0.34132E+00    0.16650E+02    0.43025E-01    0.10769E+01
  1557    0.32293E+00    0.16745E+02    0.42962E-01    0.10825E+01
  1558    0.30695E+00    0.16840E+02    0.42899E-01    0.10889E+01
  1559    0.30043E+00    0.16933E+02    0.42835E-01    0.10946E+01
